row_id,source,report_date,status_id,water_source,water_tech,install_year,installer,fecal_coliform_value,fecal_coliform_presence,activity_id,clean_country_id,clean_country_name,clean_adm1,water_source_clean,water_source_category,water_tech_clean,_facility_type,management_clean,status_clean,count,updated,pay_clean,subjective_quality_clean,dataset_title
129440,"Ministry of Water and Environment, Uganda",2010-05-08T00:00:00.000,No,Protected spring,,2006,,,,031-00625,UGA,Uganda,Western,Protected Well,Well,,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
180270,"Ministry of Water and Environment, Uganda",2010-10-07T00:00:00.000,Yes,Protected spring,,,,,,047-00808,UGA,Uganda,Western,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
239148,Water For People,2021-02-25T00:00:00.000,Yes,,Protected shallow well,,,,Absent,44250.48627,UGA,Uganda,Eastern,Undefined Well,Well,,Unknown,,Functional,1,2022-03-02T16:25:24.000,,,Water For People_Uganda_2021
239286,Water For People,2021-04-30T00:00:00.000,Yes,,Protected Spring,,,,Present,44314.74756,UGA,Uganda,Western,Protected Well,Well,,Improved,,Functional,1,2022-03-02T16:25:24.000,,,Water For People_Uganda_2021
360059,"Ministry of Water and Environment, Uganda",2010-05-03T00:00:00.000,No,Deep borehole,,1989,,,,102-00184,UGA,Uganda,Western,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
360114,"Ministry of Water and Environment, Uganda",2010-05-04T00:00:00.000,Yes,Protected spring,,1995,,,,102-00199,UGA,Uganda,Western,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
360371,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,No,Protected spring,,1994,,,,102-00234,UGA,Uganda,Western,Protected Well,Well,,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
360684,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,Yes,Public Stand Post,,,,,,102-00300,UGA,Uganda,Western,,,Public Tapstand,Improved,Private Operator/Delegated Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
360780,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,No,Shallow well,,2006,,,,102-00323,UGA,Uganda,Western,Undefined Well,Well,,Unknown,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
361002,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,Yes,Shallow well,,2004,,,,102-00366,UGA,Uganda,Western,Undefined Well,Well,,Unknown,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
361140,"Ministry of Water and Environment, Uganda",2010-04-28T00:00:00.000,Yes,Protected spring,,1993,,,,102-00397,UGA,Uganda,Western,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
439955,World Vision,2013-03-13T00:00:00.000,Yes,Non-Mechanized Borehole,,2011,World Vision,,,{23241D97-DDE8-4138-AD79-401FE7585EB0},UGA,Uganda,Northern,Borehole/Tubewell,Well,Motorized Pump,Improved,,Non-Functional,1,2020-10-01T21:10:17.000,,,World Vision_Africa Boreholes_2011-2015
440942,World Vision,2013-03-13T00:00:00.000,Yes,Non-Mechanized Borehole,None,2011,World Vision,,,{1BDE0DEB-E1E0-43D2-82FE-7E9C13F95933},UGA,Uganda,Central,Borehole/Tubewell,Well,Motorized Pump,Improved,,Non-Functional,1,2020-10-01T21:10:17.000,,,World Vision_Africa Boreholes_2011-2015
440996,World Vision,2013-03-13T00:00:00.000,Yes,Non-Mechanized Borehole,None,2011,World Vision,,,{44012D47-1E82-4BEF-84E8-B36D40ACFD81},UGA,Uganda,Central,Borehole/Tubewell,Well,Motorized Pump,Improved,,Non-Functional,1,2020-10-01T21:10:17.000,,,World Vision_Africa Boreholes_2011-2015
441499,World Vision,2013-04-04T00:00:00.000,No,Non-Mechanized Borehole,None,2011,World Vision,,,{177E70F8-36CC-401C-B2B2-5281103F9582},UGA,Uganda,Northern,Borehole/Tubewell,Well,Motorized Pump,Improved,,Non-Functional,1,2020-10-01T21:10:17.000,,,World Vision_Africa Boreholes_2011-2015
442628,World Vision,2013-06-03T00:00:00.000,Yes,Non-Mechanized Borehole,,2012,World Vision,,,{2109FD97-9DF3-4023-8330-9BF257746309},UGA,Uganda,Northern,Borehole/Tubewell,Well,Motorized Pump,Improved,,Non-Functional,1,2020-10-01T21:10:17.000,,,World Vision_Africa Boreholes_2011-2015
442765,World Vision,2013-06-03T00:00:00.000,Yes,Non-Mechanized Borehole,,2012,World Vision,,,{25E457E3-EE03-4D03-B4ED-30E918C6DA51},UGA,Uganda,Northern,Borehole/Tubewell,Well,Motorized Pump,Improved,,Non-Functional,1,2020-10-01T21:10:17.000,,,World Vision_Africa Boreholes_2011-2015
443018,World Vision,2013-06-03T00:00:00.000,Yes,Non-Mechanized Borehole,,2012,World Vision,,,{F9DB6019-B7B1-4062-8FAA-412E2B0DEB27},UGA,Uganda,Northern,Borehole/Tubewell,Well,Motorized Pump,Improved,,Non-Functional,1,2020-10-01T21:10:17.000,,,World Vision_Africa Boreholes_2011-2015
467985,World Vision,2013-03-15T00:00:00.000,Yes,Non-Mechanized Borehole,,,World Vision,,,{0906E5AF-9DC9-4A28-829B-C934E2E8FF56},UGA,Uganda,Northern,Borehole/Tubewell,Well,Motorized Pump,Improved,,Non-Functional,1,2020-10-01T21:10:17.000,,,World Vision_Africa Boreholes_2011-2015
468911,World Vision,2013-03-21T00:00:00.000,No,Non-Mechanized Borehole,,,World Vision,,,{E8EDDF0A-D31D-482F-AFB5-62941A99ED08},UGA,Uganda,Northern,Borehole/Tubewell,Well,Motorized Pump,Improved,,Non-Functional,1,2020-10-01T21:10:17.000,,,World Vision_Africa Boreholes_2011-2015
469130,World Vision,2013-03-15T00:00:00.000,No,Non-Mechanized Borehole,,,World Vision,,,{03CE3FE2-B2B5-41FA-ACC5-1E3E04CDBCA0},UGA,Uganda,Northern,Borehole/Tubewell,Well,Motorized Pump,Improved,,Non-Functional,1,2020-10-01T21:10:17.000,,,World Vision_Africa Boreholes_2011-2015
469409,World Vision,2013-03-15T00:00:00.000,No,Non-Mechanized Borehole,,,World Vision,,,{2ACFE75A-B712-42CF-B61E-80AFF9EED294},UGA,Uganda,Northern,Borehole/Tubewell,Well,Motorized Pump,Improved,,Non-Functional,1,2020-10-01T21:10:17.000,,,World Vision_Africa Boreholes_2011-2015
471686,World Vision,2013-03-15T00:00:00.000,Yes,Non-Mechanized Borehole,None,2011,World Vision,,,{7C61677E-895F-40CB-A7D9-EDFA19DDBD59},UGA,Uganda,Western,Borehole/Tubewell,Well,Motorized Pump,Improved,,Non-Functional,1,2020-10-01T21:10:17.000,,,World Vision_Africa Boreholes_2011-2015
472859,World Vision,2013-03-15T00:00:00.000,Yes,Non-Mechanized Borehole,,,World Vision,,,{D16FC0BD-284E-4ECC-9ACC-81396750F2CA},UGA,Uganda,Northern,Borehole/Tubewell,Well,Motorized Pump,Improved,,Non-Functional,1,2020-10-01T21:10:17.000,,,World Vision_Africa Boreholes_2011-2015
721953,Lifeline,2014-11-22T00:00:00.000,Unknown,Pond or Scoop Hole,,,other,,,,UGA,Uganda,Northern,Borehole/Tubewell,Well,,Improved,,Non-Functional,1,2020-10-12T19:12:37.000,,,Lifeline_Uganda_2014
722491,Lifeline,2014-11-23T00:00:00.000,Unknown,Unprotected Spring,,,,,,,UGA,Uganda,Northern,Unprotected Well,Well,,Unknown,,Non-Functional,1,2020-10-12T19:12:37.000,,,Lifeline_Uganda_2014
728255,IRC,2019-07-31T00:00:00.000,Yes,Protected spring,,2010,,,,85524080,UGA,Uganda,Western,Protected Well,Well,,Improved,,"Functional, not in use",1,2022-09-06T18:58:22.000,,,IRC_Kabarole_Uganda_2019
728837,IRC,2019-08-15T00:00:00.000,Yes,Protected spring,,2009,,,,85516858,UGA,Uganda,Western,Protected Well,Well,,Improved,,"Functional, not in use",1,2022-09-06T18:58:22.000,,,IRC_Kabarole_Uganda_2019
827318,Water For People,2020-02-20T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Eastern,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
831122,The Water Trust,2022-02-15T00:00:00.000,No,Other,,,,,,,UGA,Uganda,Western,,,,Unknown,,Functional,1,2022-04-14T17:14:08.000,No payment,,The Water Trust_Uganda_2022
11593,Water For People,2020-02-20T00:00:00.000,Yes,,Protected deep borehole,,,,,,UGA,Uganda,Eastern,Borehole/Tubewell,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
11342,Water For People,2020-02-22T00:00:00.000,Yes,,Protected deep borehole,,,,,,UGA,Uganda,Eastern,Borehole/Tubewell,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
7875,Water For People,2005-09-07T00:00:00.000,Yes,,Protected Spring,,,,,,UGA,Uganda,Western,Protected Well,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
9942,Water For People,2020-02-20T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Eastern,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
13896,Water For People,2020-02-18T00:00:00.000,Yes,,Protected deep borehole,,,,,,UGA,Uganda,Eastern,Borehole/Tubewell,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
17108,Water For People,2020-02-22T00:00:00.000,Yes,,Protected Spring,,,,,,UGA,Uganda,Eastern,Protected Well,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
16551,Water For People,2020-02-20T00:00:00.000,Yes,,Protected Shallow Well,,,,,,UGA,Uganda,Eastern,Undefined Well,Well,,Unknown,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
19875,Water For People,2020-02-20T00:00:00.000,Yes,,Protected deep borehole,,,,,,UGA,Uganda,Eastern,Borehole/Tubewell,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
4730,"Ministry of Water and Environment, Uganda",2010-06-17T00:00:00.000,No,Protected spring,,1987,,,,010-00525,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
89,"Ministry of Water and Environment, Uganda",2010-04-29T00:00:00.000,No,Deep borehole,,2005,,,,010-00386,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
1550,"Ministry of Water and Environment, Uganda",2010-04-20T00:00:00.000,Yes,Protected spring,,2009,,,,010-00455,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
2977,"Ministry of Water and Environment, Uganda",2010-04-22T00:00:00.000,Yes,Protected spring,,1997,,,,010-00490,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
3073,"Ministry of Water and Environment, Uganda",2010-04-22T00:00:00.000,No,Deep borehole,,2000,,,,010-00493,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Other Institutional Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
731,"Ministry of Water and Environment, Uganda",2010-04-22T00:00:00.000,No,Protected spring,,2000,,,,010-00422,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
3763,"Ministry of Water and Environment, Uganda",2010-06-17T00:00:00.000,No,Protected spring,,1996,,,,010-00509,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
2249,"Ministry of Water and Environment, Uganda",2010-04-21T00:00:00.000,Yes,Deep borehole,,1967,,,,010-00478,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
4808,"Ministry of Water and Environment, Uganda",2010-04-21T00:00:00.000,No,Rainwater Harvest Tank,,2000,,,,010-00528,UGA,Uganda,Northern,Rainwater Harvesting,Rainwater Harvesting,,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
3109,"Ministry of Water and Environment, Uganda",2010-04-22T00:00:00.000,Yes,Protected spring,,2000,,,,010-00497,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
678,"Ministry of Water and Environment, Uganda",2010-04-21T00:00:00.000,Yes,Deep borehole,,1992,,,,010-00419,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
203,"Ministry of Water and Environment, Uganda",2010-04-29T00:00:00.000,Yes,Protected spring,,2002,,,,010-00393,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
4480,"Ministry of Water and Environment, Uganda",2010-06-17T00:00:00.000,Yes,Protected spring,,1989,,,,010-00519,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
16220,Water For People,2020-02-24T00:00:00.000,Yes,,Protected Spring,,,,,,UGA,Uganda,Eastern,Protected Well,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
4419,"Ministry of Water and Environment, Uganda",2010-06-17T00:00:00.000,No,Protected spring,,1987,,,,010-00515,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
798,"Ministry of Water and Environment, Uganda",2010-04-22T00:00:00.000,Yes,Protected spring,,1987,,,,010-00431,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
815,"Ministry of Water and Environment, Uganda",2010-04-22T00:00:00.000,No,Rainwater Harvest Tank,,2000,,,,010-00433,UGA,Uganda,Northern,Rainwater Harvesting,Rainwater Harvesting,,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
3122,"Ministry of Water and Environment, Uganda",2010-04-22T00:00:00.000,Yes,Protected spring,,2001,,,,010-00498,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
11769,Water For People,2018-03-06T00:00:00.000,No,,Gravity Fed System|Kiosk or Public stand Post,,,,,,UGA,Uganda,Western,,,Public Tapstand,Improved,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
3371,"Ministry of Water and Environment, Uganda",2010-04-21T00:00:00.000,No,Rainwater Harvest Tank,,2004,,,,010-00503,UGA,Uganda,Northern,Rainwater Harvesting,Rainwater Harvesting,,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
13547,Water For People,2005-09-07T00:00:00.000,No,,Gravity Fed System|Public Stand Post,,,,,,UGA,Uganda,Western,,,Public Tapstand,Improved,,Non-Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
1096,"Ministry of Water and Environment, Uganda",2010-04-22T00:00:00.000,Yes,Deep borehole,,2001,,,,010-00442,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Other Institutional Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
2047,"Ministry of Water and Environment, Uganda",2010-04-20T00:00:00.000,Yes,Protected spring,,1998,,,,010-00469,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
1476,"Ministry of Water and Environment, Uganda",2010-04-20T00:00:00.000,No,Deep borehole,,2001,,,,010-00450,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
2068,"Ministry of Water and Environment, Uganda",2010-04-20T00:00:00.000,No,Protected spring,,2000,,,,010-00470,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,Non-Functional,1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
2532,"Ministry of Water and Environment, Uganda",2010-04-21T00:00:00.000,Yes,Protected spring,,2005,,,,010-00480,UGA,Uganda,Northern,Protected Well,Well,,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,,,Ministry of Water and Environment_Uganda_2009
1908,"Ministry of Water and Environment, Uganda",2010-04-20T00:00:00.000,Yes,Deep borehole,,2006,,,,010-00467,UGA,Uganda,Northern,Borehole/Tubewell,Well,Hand Pump - Afridev,Improved,Community Management,"Functional, needs repair",1,2020-01-01T00:00:00.000,Fees collected – basis unknown,,Ministry of Water and Environment_Uganda_2009
839,Water For People,2019-03-16T00:00:00.000,Yes,,Protected deep borehole,,,,Present,,UGA,Uganda,Western,Borehole/Tubewell,Well,,Improved,,Functional,1,2022-02-18T05:36:33.000,,,Water For People_Global_2017-2020
